id,name,city,state,street,zip,country,url,grade_levels,enrollment_size,school_type,student_body
43366,Bridges Academy Austin,Austin,TX,4308 N QUINLAN PARK RD STE 100,78732,US,/school-directory/school/43366,"Elementary/Primary School, Middle School/Junior High School, High School",0-100,Day,CoEd
40588,Bridges Middle School,Portland,OR,2510 Southwest 1st Avenue,97201,US,/school-directory/school/40588,Middle School/Junior High School,0-100,Day,CoEd
38819,Bridgton Academy,North Bridgton,ME,PO Box 292,04057-0292,US,/school-directory/school/38819,Post-Graduate School,101-200,Boarding,Boys
41742,Brightworks School,San Francisco,CA,682 Schofield Road,94129,US,/school-directory/school/41742,"Elementary/Primary School, Middle School/Junior High School, High School",0-100,Day,CoEd
38829,Brimmer and May School,Chestnut Hill,MA,69 Middlesex Rd,02467-1835,US,/school-directory/school/38829,"Pre-School, Elementary/Primary School, Middle School/Junior High School, High School",301-500,Day,CoEd
43517,Brompton Community School,Fredericksburg,VA,123 Lee Drive,22401,US,/school-directory/school/43517,"Elementary/Primary School, Middle School/Junior High School",0-100,Day,CoEd
38834,Brooklyn Friends School,Brooklyn,NY,375 Pearl St,11201-3706,US,/school-directory/school/38834,"Pre-School, Elementary/Primary School, Middle School/Junior High School, High School",701-1000,Day,CoEd
42262,Brooklyn Heights Montessori School,Brooklyn,NY,185 Court St,11201-6444,US,/school-directory/school/42262,"Pre-School, Elementary/Primary School, Middle School/Junior High School",201-300,Day,CoEd
43332,Brooklyn Independent,Brooklyn,NY,38 Lafayette Avenue - 3rd Floor,11217,US,/school-directory/school/43332,Middle School/Junior High School,101-200,,CoEd
38839,Brooks School,North Andover,MA,1160 Great Pond Rd,01845-1298,US,/school-directory/school/38839,High School,301-500,Boarding Day,CoEd
38843,Brookstone School,Columbus,GA,440 Bradley Park Dr,31904-2989,US,/school-directory/school/38843,"Pre-School, Elementary/Primary School, Middle School/Junior High School, High School",701-1000,Day,CoEd
38848,Brookwood School,Manchester,MA,1 Brookwood Rd,01944-1466,US,/school-directory/school/38848,"Pre-School, Elementary/Primary School, Middle School/Junior High School",201-300,Day,CoEd
42263,Brown School,Schenectady,NY,150 Corlaer Ave,12304-1900,US,/school-directory/school/42263,"Pre-School, Elementary/Primary School, Middle School/Junior High School, High School",101-200,Day,CoEd
40944,Browne Academy,Alexandria,VA,5917 Telegraph Rd,22310-2234,US,/school-directory/school/40944,"Pre-School, Elementary/Primary School, Middle School/Junior High School",201-300,Day,CoEd
38861,Brownell Talbot School,Omaha,NE,400 N Happy Hollow Blvd,68132-2106,US,/school-directory/school/38861,"Pre-School, Elementary/Primary School, Middle School/Junior High School, High School",301-500,Day,CoEd
38868,Brunswick School,Greenwich,CT,100 Maher Ave,06830-5699,US,/school-directory/school/38868,"Pre-School, Elementary/Primary School, Middle School/Junior High School, High School",1001+,Day,Boys
38858,Buckingham Browne & Nichols School,Cambridge,MA,80 Gerrys Landing Rd,02138-5595,US,/school-directory/school/38858,"Pre-School, Elementary/Primary School, Middle School/Junior High School, High School",1001+,Day,CoEd
38872,Buckingham Friends School,Lahaska,PA,5684 York Road,18931-0159,US,/school-directory/school/38872,"Elementary/Primary School, Middle School/Junior High School",101-200,Day,CoEd
38874,Buckley Country Day School,Roslyn,NY,2 I U Willets Rd,11576-3003,US,/school-directory/school/38874,"Pre-School, Elementary/Primary School, Middle School/Junior High School",301-500,Day,CoEd
38881,Buffalo Seminary,Buffalo,NY,205 Bidwell Pkwy,14222-1207,US,/school-directory/school/38881,"High School, Post-Graduate School",101-200,Boarding Day,Girls
38885,Bullis School,Potomac,MD,10601 Falls Rd,20854-4404,US,/school-directory/school/38885,"Elementary/Primary School, Middle School/Junior High School, High School",1001+,Day,CoEd
42538,Burgundy Farm Country Day School,Alexandria,VA,3700 Burgundy Rd,22303-1001,US,/school-directory/school/42538,"Pre-School, Elementary/Primary School, Middle School/Junior High School",201-300,Day,CoEd
42419,Burke Mountain Academy,East Burke,VT,60 Alpine Ln,05832,US,/school-directory/school/42419,"Middle School/Junior High School, High School, Post-Graduate School",0-100,Boarding,CoEd
42896,Buxton School,Williamstown,MA,291 South St,01267-2878,US,/school-directory/school/42896,High School,0-100,"Boarding Day Services Available Lunch, Transportation",CoEd
38898,Calvert School,Baltimore,MD,105 Tuscany Rd,21210-3007,US,/school-directory/school/38898,"Elementary/Primary School, Middle School/Junior High School",501-700,Day,CoEd
38906,Cambridge Friends School,Cambridge,MA,5 Cadbury Rd,02140-3523,US,/school-directory/school/38906,"Pre-School, Elementary/Primary School, Middle School/Junior High School",0-100,Day,CoEd
41877,Cambridge Montessori School,Cambridge,MA,161 Garden St,02138-1240,US,/school-directory/school/41877,"Pre-School, Elementary/Primary School, Middle School/Junior High School",101-200,Day,CoEd
40311,Cambridge-Ellis School,Cambridge,MA,80 Trowbridge St,02138-3102,US,/school-directory/school/40311,,101-200,Day,CoEd
38920,Campbell Hall,Studio City,CA,4533 Laurel Canyon Blvd,91607-4122,US,/school-directory/school/38920,"Elementary/Primary School, Middle School/Junior High School, High School",1001+,Day,CoEd
39851,Campus School of Smith College,Northampton,MA,33 Prospect St,01063-6340,US,/school-directory/school/39851,Elementary/Primary School,201-300,Day,CoEd
41476,Cannon School,Concord,NC,5801 Poplar Tent Rd,28027-7575,US,/school-directory/school/41476,"Pre-School, Elementary/Primary School, Middle School/Junior High School, High School",1001+,Day,CoEd
40211,Canterbury School,Fort Wayne,IN,3210 Smith Rd,46804-3165,US,/school-directory/school/40211,"Pre-School, Elementary/Primary School, Middle School/Junior High School, High School",701-1000,Day,CoEd
38914,Canterbury School,New Milford,CT,101 Aspetuck Ave,06776-2825,US,/school-directory/school/38914,High School,301-500,Boarding Day,CoEd
40319,Canterbury School-Fort Myers,Fort Myers,FL,8141 College Pkwy,33919-5109,US,/school-directory/school/40319,"Pre-School, Elementary/Primary School, Middle School/Junior High School, High School",701-1000,Day,CoEd
42001,Canton Country Day School,Canton,OH,3000 Demington Ave NW,44718-3399,US,/school-directory/school/42001,"Pre-School, Elementary/Primary School, Middle School/Junior High School",0-100,Day,CoEd
38924,Cape Fear Academy,Wilmington,NC,3900 S College Rd,28412-2098,US,/school-directory/school/38924,"Pre-School, Elementary/Primary School, Middle School/Junior High School, High School",701-1000,Day,CoEd
40286,Cape Henry Collegiate,Virginia Beach,VA,1320 Mill Dam Rd,23454-2306,US,/school-directory/school/40286,"Pre-School, Elementary/Primary School, Middle School/Junior High School, High School",1001+,Day,CoEd
40154,Capitol Hill Day School,Washington,DC,210 S Carolina Ave SE,20003-1940,US,/school-directory/school/40154,"Pre-School, Elementary/Primary School, Middle School/Junior High School",201-300,Day,CoEd
43788,Capitol School of Austin,Austin,TX,2011 West Koenig Ln,78756,US,/school-directory/school/43788,,0-100,Day,CoEd
41732,Carden Academy of Maui,Pukalani,HI,55 Maka'ena Place,96768,US,/school-directory/school/41732,"Pre-School, Elementary/Primary School, Middle School/Junior High School",101-200,Day,CoEd
41937,Carden Arbor View School,Upland,CA,1530 N San Antonio Ave,91786-2272,US,/school-directory/school/41937,"Elementary/Primary School, Middle School/Junior High School",101-200,Day,CoEd
38928,Cardigan Mountain School,Canaan,NH,62 Alumni Dr,03741-7210,US,/school-directory/school/38928,Middle School/Junior High School,201-300,Boarding Day,Boys
41481,Carlthorp School,Santa Monica,CA,438 San Vicente Blvd,90402-1703,US,/school-directory/school/41481,Elementary/Primary School,201-300,Day,CoEd
38769,Carolina Day School,Asheville,NC,1345 Hendersonville Rd,28803-1923,US,/school-directory/school/38769,"Pre-School, Elementary/Primary School, Middle School/Junior High School, High School",501-700,Day,CoEd
42241,Carolina Friends School,Durham,NC,4809 Friends School Rd,27705-8193,US,/school-directory/school/42241,"Pre-School, Elementary/Primary School, Middle School/Junior High School, High School",301-500,Day,CoEd
42565,Carrollton School of the Sacred Heart,Coconut Grove,FL,3747 Main Hwy,33133-5907,US,/school-directory/school/42565,"Pre-School, Elementary/Primary School, Middle School/Junior High School, High School",701-1000,Day,Girls
42569,Carrollwood Day School,Tampa,FL,1515 W Bearss Ave,33613-1111,US,/school-directory/school/42569,"Pre-School, Elementary/Primary School, Middle School/Junior High School, High School",1001+,Day,CoEd
42357,Cary Academy,Cary,NC,1500 N Harrison Ave,27513-5549,US,/school-directory/school/42357,"Middle School/Junior High School, High School",701-1000,Day,CoEd
38942,Casady School,Oklahoma City,OK,9500 N Pennsylvania Ave,73120-3999,US,/school-directory/school/38942,"Pre-School, Elementary/Primary School, Middle School/Junior High School, High School",1001+,Day,CoEd
40251,Cascades Academy,Bend,OR,19860 Tumalo Reservoir Rd,97703-8795,US,/school-directory/school/40251,"Pre-School, Elementary/Primary School, Middle School/Junior High School, High School",201-300,Day,CoEd
43520,Cascadia School,Redmond,WA,4239 162nd Avenue Northeast,98052,US,/school-directory/school/43520,Elementary/Primary School,101-200,Day,CoEd
38945,Castilleja School,Palo Alto,CA,1310 Bryant St,94301-3507,US,/school-directory/school/38945,"Middle School/Junior High School, High School",301-500,Day,Girls
43403,Castlehill Country Day School,Tucson,AZ,3225 N. Craycroft Road,85712,US,/school-directory/school/43403,"Pre-School, Elementary/Primary School",101-200,Day,CoEd
38949,Cate School,Carpinteria,CA,1960 Cate Mesa Rd,93013-3105,US,/school-directory/school/38949,High School,301-500,Boarding Day Services Available Transportation,CoEd
38960,Cathedral School for Boys,San Francisco,CA,1275 Sacramento St,94108-1910,US,/school-directory/school/38960,"Elementary/Primary School, Middle School/Junior High School",201-300,Day,Boys
42006,Catherine Cook School,Chicago,IL,226 West Schiller St,60610-1874,US,/school-directory/school/42006,"Pre-School, Elementary/Primary School, Middle School/Junior High School",301-500,Day,CoEd
89446,Catholic Memorial School,West Roxbury,MA,235 Baker St,02132-4331,US,/school-directory/school/89446,"Middle School/Junior High School, High School",501-700,Day,Boys
38965,Catlin Gabel School,Portland,OR,8825 SW Barnes Rd,97225-6527,US,/school-directory/school/38965,"Pre-School, Elementary/Primary School, Middle School/Junior High School, High School",701-1000,Day,CoEd
41392,CATS Academy Boston,Braintree,MA,2001 Washington St,02184-8658,US,/school-directory/school/41392,"Middle School/Junior High School, High School, Post-Graduate School",301-500,Boarding Day,CoEd
40766,Cedarwood Waldorf School,Portland,OR,3030 SW 2nd Ave,97201-4789,US,/school-directory/school/40766,"Pre-School, Elementary/Primary School, Middle School/Junior High School",201-300,Day,CoEd
40683,Central Montessori Academy,Cincinnati,OH,1904 Springdale Rd,45231-1944,US,/school-directory/school/40683,"Pre-School, Elementary/Primary School",0-100,Day,CoEd
41832,Centreville Layton School,Wilmington,DE,6201 Kennett Pike,19807-1017,US,/school-directory/school/41832,"Pre-School, Elementary/Primary School, Middle School/Junior High School, High School, Post-Graduate School",0-100,Day,CoEd
38969,Chadwick School,Palos Verdes Peninsula,CA,26800 Academy Dr,90274-3997,US,/school-directory/school/38969,"Elementary/Primary School, Middle School/Junior High School, High School",701-1000,Day,CoEd
40978,Chaminade College Preparatory,Chatsworth,CA,10210 Oakdale Avenue,91311,US,/school-directory/school/40978,"Middle School/Junior High School, High School",1001+,Day,CoEd
38693,Chaminade College Preparatory School,Saint Louis,MO,425 S Lindbergh Blvd,63131-2729,US,/school-directory/school/38693,"Middle School/Junior High School, High School",701-1000,Boarding Day Services Available Lunch,Boys
38974,Chandler School,Pasadena,CA,1005 Armada Dr,91103-2802,US,/school-directory/school/38974,"Elementary/Primary School, Middle School/Junior High School",301-500,Day,CoEd
38979,Chapel Hill-Chauncy Hall School,Waltham,MA,785 Beaver St,02452-5639,US,/school-directory/school/38979,"Middle School/Junior High School, High School, Post-Graduate School",101-200,Boarding Day,CoEd
38984,Chapin School,Princeton,NJ,4101 Princeton Pike,08540-4306,US,/school-directory/school/38984,"Pre-School, Elementary/Primary School, Middle School/Junior High School",101-200,Day,CoEd
42606,Charles Armstrong School,Belmont,CA,1405 Solana Dr,94002-3699,US,/school-directory/school/42606,"Elementary/Primary School, Middle School/Junior High School",201-300,Day,CoEd
41423,Charles E. Smith Jewish Day School,Rockville,MD,1901 East Jefferson Street,20852-4029,US,/school-directory/school/41423,"Pre-School, Elementary/Primary School, Middle School/Junior High School, High School",701-1000,Day,CoEd
38994,Charles River School,Dover,MA,6 Old Meadow Rd,02030-0339,US,/school-directory/school/38994,"Pre-School, Elementary/Primary School, Middle School/Junior High School",101-200,Day,CoEd
38887,Charles Wright Academy,Tacoma,WA,7723 Chambers Creek Rd W,98467-2099,US,/school-directory/school/38887,"Pre-School, Elementary/Primary School, Middle School/Junior High School, High School",501-700,"Day Services Available Lunch, Transportation",CoEd
42833,Charleston Collegiate School,Johns Island,SC,2024 Academy Rd,29455-4437,US,/school-directory/school/42833,"Pre-School, Elementary/Primary School, Middle School/Junior High School, High School",301-500,Day,CoEd
40443,Charleston Day School,Charleston,SC,15 Archdale St,29401-1918,US,/school-directory/school/40443,"Elementary/Primary School, Middle School/Junior High School",201-300,Day,CoEd
41758,Charlestown Nursery School,Charlestown,MA,124 Main St,02129-3509,US,/school-directory/school/41758,,0-100,,CoEd
38891,Charlotte Country Day School,Charlotte,NC,1440 Carmel Rd,28226-5096,US,/school-directory/school/38891,"Pre-School, Elementary/Primary School, Middle School/Junior High School, High School",1001+,Day,CoEd
43143,Charlotte Jewish Day School,Charlotte,NC,5007 Providence Rd Bldg E Ste 110,28226-5849,US,/school-directory/school/43143,Elementary/Primary School,101-200,Day,CoEd
38896,Charlotte Latin School,Charlotte,NC,9502 Providence Rd,28277-8695,US,/school-directory/school/38896,"Pre-School, Elementary/Primary School, Middle School/Junior High School, High School",1001+,Day,CoEd
43082,Charlotte Preparatory School,Charlotte,NC,212 Boyce Rd,28211-6006,US,/school-directory/school/43082,"Pre-School, Elementary/Primary School, Middle School/Junior High School",301-500,Day,CoEd
40295,Chartwell School,Seaside,CA,2511 Numa Watson Rd,93955-6774,US,/school-directory/school/40295,"Elementary/Primary School, Middle School/Junior High School, High School",201-300,Day,CoEd
